# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Sun Dec 12 14:08:00 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.000152 -2.00981 9.67117 0.2528280616 1.8474519253    0.253 -1.769  3.6273  5.070    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-15      0.00 7.445e-01 2.554e-01 2.884e-05 7.782e-06 7.058e-05 -1.000 1.604e-04 9.192 11.619 10.942 9.847 9.094 8.467 7.670 7.137 6.968
0.000152 -2.00981 9.67117 0.3024745882 1.9578433037    0.302 -1.610  3.6360  5.025    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-15      0.00 7.445e-01 2.554e-01 2.884e-05 7.782e-06 7.058e-05 -1.000 1.603e-04 8.796 11.051 10.447 9.395 8.677 8.070 7.299 6.771 6.607
0.000152 -2.00981 9.67117 0.3521210551 2.0468802452    0.352 -1.480  3.6439  4.993    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-15      0.00 7.448e-01 2.550e-01 2.883e-05 7.783e-06 7.058e-05 -1.000 1.604e-04 8.471 10.577 10.038 9.021 8.333 7.745 6.997 6.475 6.317
0.000152 -2.00981 9.67117 0.3636133373 2.0651817322    0.363 -1.452  3.6459  4.986    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-15      0.00 7.463e-01 2.536e-01 2.883e-05 7.783e-06 7.058e-05 -1.000 1.604e-04 8.400 10.468 9.946 8.938 8.257 7.674 6.932 6.412 6.256
0.000152 -2.00981 9.67117 0.4017675519 2.1209309101    0.402 -1.364  3.6523  4.967    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.82e-15      0.00 7.505e-01 2.493e-01 2.884e-05 7.781e-06 7.057e-05 -1.000 1.603e-04 8.179 10.133 9.661 8.681 8.022 7.453 6.729 6.217 6.066
0.000152 -2.00981 9.67117 0.4514140487 2.1839492321    0.451 -1.221  3.6654  4.927    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.87e-15      0.00 7.507e-01 2.491e-01 2.884e-05 7.781e-06 7.057e-05 -1.000 1.604e-04 7.822 9.541 9.178 8.254 7.639 7.099 6.412 5.917 5.779
0.000152 -2.00981 9.67117 0.5010605454 2.2385449409    0.501 -1.063  3.6813  4.878    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.58e-15      0.00 7.510e-01 2.488e-01 2.882e-05 7.776e-06 7.053e-05 -1.000 1.603e-04 7.429 8.877 8.645 7.787 7.220 6.713 6.071 5.599 5.475
0.000152 -2.00981 9.67117 0.5507071018 2.2842428684    0.550 -0.891  3.6986  4.816    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.49e-15      0.00 7.641e-01 2.357e-01 2.738e-05 7.390e-06 6.704e-05 -1.000 1.605e-04 6.999 8.178 8.078 7.290 6.771 6.298 5.703 5.260 5.151
0.000152 -2.00981 9.67117 0.6003534794 2.3213608265    0.600 -0.716  3.7200  4.764    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-14      0.00 7.691e-01 2.308e-01 2.687e-05 7.251e-06 6.579e-05 -1.000 1.450e-04 6.560 7.456 7.493 6.791 6.322 5.887 5.349 4.941 4.848
0.000152 -2.00981 9.67117 0.6065702438 2.3255190849    0.606 -0.694  3.7230  4.758    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-14      0.00 7.699e-01 2.300e-01 2.679e-05 7.230e-06 6.559e-05 -1.000 1.487e-04 6.504 7.365 7.419 6.728 6.266 5.836 5.306 4.902 4.812
0.000152 -2.00981 9.67117 0.6385242343 2.3454313278    0.638 -0.581  3.7383  4.729    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-14      0.00 7.743e-01 2.256e-01 2.634e-05 7.110e-06 6.451e-05 -1.000 1.470e-04 6.221 6.917 7.047 6.415 5.985 5.581 5.088 4.709 4.630
0.000152 -2.00981 9.67117 0.6499999762 2.3520355225    0.650 -0.541  3.7437  4.718    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-14      0.00 7.760e-01 2.238e-01 2.616e-05 7.062e-06 6.409e-05 -1.000 1.335e-04 6.122 6.766 6.919 6.306 5.888 5.493 5.013 4.641 4.567
0.000152 -2.00981 9.67117 0.6517725587 2.3530316353    0.652 -0.534  3.7446  4.717    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-14      0.00 7.763e-01 2.235e-01 2.613e-05 7.054e-06 6.401e-05 -1.000 1.348e-04 6.106 6.742 6.899 6.290 5.873 5.480 5.001 4.630 4.557
0.000152 -2.00981 9.67117 0.6842930913 2.3702614307    0.684 -0.421  3.7601  4.687    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-14      0.00 7.826e-01 2.173e-01 2.549e-05 6.883e-06 6.248e-05 -1.000 1.000e-04 5.824 6.326 6.542 5.988 5.603 5.238 4.793 4.441 4.382
0.000152 -2.00981 9.67117 0.6999999881 2.3779268265    0.700 -0.368  3.7673  4.672    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.97e-14      0.00 7.861e-01 2.138e-01 2.514e-05 6.790e-06 6.164e-05 -1.000 1.000e-04 5.689 6.142 6.377 5.849 5.478 5.124 4.694 4.351 4.298
0.000152 -2.00981 9.67117 0.7014315128 2.3786058426    0.701 -0.363  3.7679  4.671    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -3e-14      0.00 7.865e-01 2.134e-01 2.508e-05 6.778e-06 6.154e-05 -1.000 1.017e-04 5.677 6.125 6.362 5.836 5.467 5.114 4.685 4.343 4.291
0.000152 -2.00981 9.67117 0.7230320573 2.3884775639    0.723 -0.290  3.7774  4.649    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -3.59e-14      0.00 7.933e-01 2.065e-01 2.426e-05 6.591e-06 5.990e-05 -1.000 1.436e-04 5.495 5.885 6.144 5.648 5.296 4.958 4.549 4.218 4.173
0.000152 -2.00981 9.67117 0.7430906296 2.3970561028    0.743 -0.223  3.7858  4.627    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.24e-14      0.00 8.006e-01 1.993e-01 2.340e-05 6.393e-06 5.815e-05 -1.000 1.118e-04 5.327 5.673 5.944 5.476 5.141 4.816 4.424 4.104 4.067
0.000152 -2.00981 9.67117 0.7500000000 2.3998889923    0.750 -0.200  3.7886  4.619    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.48e-14      0.00 8.033e-01 1.966e-01 2.309e-05 6.319e-06 5.750e-05 -1.000 9.997e-05 5.269 5.601 5.876 5.417 5.087 4.767 4.381 4.066 4.030
0.000152 -2.00981 9.67117 0.7674056292 2.4067664146    0.767 -0.142  3.7953  4.598    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.19e-14      0.00 8.067e-01 1.932e-01 2.288e-05 6.264e-06 5.704e-05 -1.000 1.070e-04 5.124 5.429 5.708 5.270 4.952 4.643 4.271 3.965 3.935
0.000152 -2.00981 9.67117 0.7853689194 2.4134979248    0.785 -0.082  3.8020  4.575    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -6.05e-14      0.00 8.094e-01 1.905e-01 2.275e-05 6.234e-06 5.679e-05 -1.000 1.077e-04 4.975 5.255 5.535 5.117 4.812 4.514 4.156 3.861 3.835
0.000152 -2.00981 9.67117 0.8000000119 2.4187245369    0.800 -0.033  3.8074  4.556    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -6.85e-14      0.00 8.111e-01 1.888e-01 2.272e-05 6.230e-06 5.678e-05 -1.000 1.000e-04 4.852 5.118 5.394 4.992 4.697 4.409 4.062 3.777 3.754
0.000152 -2.00981 9.67117 0.8035251498 2.4199512005    0.803 -0.021  3.8088  4.551    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.06e-14      0.00 8.112e-01 1.887e-01 2.273e-05 6.233e-06 5.681e-05 -1.000 1.023e-04 4.823 5.085 5.360 4.962 4.670 4.383 4.040 3.757 3.735
0.000152 -2.00981 9.67117 0.8204526305 2.4256727695    0.820  0.035  3.8151  4.529    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.16e-14      0.00 8.112e-01 1.887e-01 2.278e-05 6.250e-06 5.697e-05 -1.000 1.251e-04 4.682 4.930 5.198 4.817 4.536 4.260 3.931 3.660 3.641
0.000152 -2.00981 9.67117 0.8366386294 2.4308953285    0.836  0.089  3.8211  4.507    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -9.39e-14      0.00 8.112e-01 1.887e-01 2.284e-05 6.268e-06 5.715e-05 -1.000 1.446e-04 4.546 4.784 5.043 4.676 4.406 4.140 3.825 3.566 3.549
0.000152 -2.00981 9.67117 0.8500000238 2.4350347519    0.849  0.135  3.8259  4.488    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-13      0.00 8.110e-01 1.888e-01 2.290e-05 6.284e-06 5.731e-05 -1.000 1.604e-04 4.434 4.664 4.914 4.559 4.297 4.040 3.736 3.487 3.471
0.000152 -2.00981 9.67117 0.8520783186 2.4356653690    0.851  0.141  3.8267  4.485    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 8.111e-01 1.888e-01 2.289e-05 6.284e-06 5.730e-05 -1.000 1.604e-04 4.416 4.645 4.894 4.541 4.281 4.024 3.722 3.475 3.459
0.000152 -2.00981 9.67117 0.8666150570 2.4399778843    0.866  0.191  3.8323  4.466    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-13      0.00 8.111e-01 1.888e-01 2.290e-05 6.284e-06 5.730e-05 -1.000 1.571e-04 4.293 4.515 4.752 4.412 4.162 3.915 3.626 3.391 3.376
0.000152 -2.00981 9.67117 0.8799620271 2.4437937737    0.879  0.237  3.8375  4.447    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-13      0.00 8.109e-01 1.890e-01 2.291e-05 6.287e-06 5.733e-05 -1.000 1.473e-04 4.177 4.394 4.619 4.291 4.050 3.812 3.536 3.311 3.298
0.000152 -2.00981 9.67117 0.8922670484 2.4471955299    0.891  0.281  3.8423  4.428    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-13      0.00 8.106e-01 1.892e-01 2.293e-05 6.293e-06 5.739e-05 -1.000 1.399e-04 4.067 4.281 4.493 4.176 3.944 3.715 3.450 3.236 3.224
0.000152 -2.00981 9.67117 0.8999999762 2.4492788315    0.899  0.309  3.8454  4.416    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-13      0.00 8.104e-01 1.894e-01 2.295e-05 6.298e-06 5.743e-05 -1.000 1.325e-04 3.997 4.209 4.412 4.102 3.876 3.653 3.395 3.188 3.176
0.000152 -2.00981 9.67117 0.9019967318 2.4498100281    0.901  0.316  3.8463  4.413    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-13      0.00 8.105e-01 1.894e-01 2.295e-05 6.298e-06 5.743e-05 -1.000 1.302e-04 3.979 4.190 4.390 4.083 3.859 3.637 3.381 3.176 3.164
0.000152 -2.00981 9.67117 0.9159014225 2.4534356594    0.915  0.369  3.8527  4.394    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-13      0.00 8.105e-01 1.894e-01 2.294e-05 6.296e-06 5.741e-05 -1.000 1.325e-04 3.849 4.056 4.239 3.946 3.734 3.523 3.283 3.092 3.080
0.000152 -2.00981 9.67117 0.9274438620 2.4563505650    0.926  0.413  3.8584  4.377    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-13      0.00 8.105e-01 1.894e-01 2.294e-05 6.295e-06 5.740e-05 -1.000 1.555e-04 3.737 3.942 4.108 3.828 3.626 3.426 3.199 3.020 3.009
0.000152 -2.00981 9.67117 0.9383840561 2.4590373039    0.937  0.457  3.8640  4.361    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-13      0.00 8.104e-01 1.894e-01 2.294e-05 6.296e-06 5.741e-05 -1.000 1.448e-04 3.626 3.831 3.979 3.711 3.521 3.332 3.117 2.951 2.941
0.000152 -2.00981 9.67117 0.9480913877 2.4613616467    0.947  0.498  3.8694  4.346    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-13      0.00 8.104e-01 1.895e-01 2.295e-05 6.298e-06 5.743e-05 -1.000 1.072e-04 3.525 3.728 3.860 3.604 3.424 3.245 3.043 2.888 2.878
0.000152 -2.00981 9.67117 0.9499999881 2.4618122578    0.949  0.506  3.8704  4.343    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.78e-13      0.00 8.103e-01 1.896e-01 2.295e-05 6.299e-06 5.743e-05 -1.000 9.692e-05 3.505 3.708 3.836 3.583 3.405 3.228 3.028 2.876 2.866
0.000152 -2.00981 9.67117 0.9521545172 2.4623184204    0.951  0.515  3.8718  4.340    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-13      0.00 8.104e-01 1.895e-01 2.295e-05 6.297e-06 5.742e-05 -1.000 8.909e-05 3.482 3.685 3.809 3.559 3.384 3.210 3.013 2.863 2.853
0.000152 -2.00981 9.67117 0.9643837810 2.4651422501    0.963  0.569  3.8796  4.323    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-13      0.00 8.108e-01 1.892e-01 2.292e-05 6.289e-06 5.735e-05 -1.000 8.871e-05 3.349 3.551 3.651 3.417 3.258 3.099 2.919 2.786 2.777
0.000152 -2.00981 9.67117 0.9756221771 2.4676656723    0.975  0.620  3.8868  4.306    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -3.71e-13      0.00 8.110e-01 1.889e-01 2.290e-05 6.284e-06 5.730e-05 -1.000 9.078e-05 3.220 3.422 3.499 3.282 3.137 2.992 2.828 2.710 2.701
0.000152 -2.00981 9.67117 0.9868876338 2.4701287746    0.986  0.674  3.8937  4.285    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -4.28e-13      0.00 8.112e-01 1.887e-01 2.288e-05 6.280e-06 5.727e-05 -1.000 1.061e-04 3.084 3.287 3.342 3.141 3.010 2.879 2.731 2.627 2.617
0.000152 -2.00981 9.67117 0.9978846908 2.4724717140    0.997  0.731  3.8999  4.257    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -5.01e-13      0.00 8.108e-01 1.891e-01 2.292e-05 6.291e-06 5.737e-05 -1.000 7.229e-05 2.942 3.145 3.180 2.993 2.875 2.757 2.622 2.530 2.520
0.000152 -2.00981 9.67117 1.0000000000 2.4729156494    0.999  0.743  3.9010  4.251    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -5.18e-13      0.00 8.106e-01 1.894e-01 2.295e-05 6.297e-06 5.743e-05 -1.000 6.630e-05 2.912 3.116 3.147 2.963 2.848 2.732 2.599 2.509 2.499
0.000152 -2.00981 9.67117 1.0054301023 2.4740452766    1.004  0.773  3.9038  4.234    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -5.6e-13      0.00 8.100e-01 1.899e-01 2.300e-05 6.313e-06 5.757e-05 -1.000 7.144e-05 2.837 3.041 3.064 2.887 2.777 2.667 2.540 2.455 2.445
0.000152 -2.00981 9.67117 1.0099809170 2.4749810696    1.009  0.800  3.9056  4.216    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -6.05e-13      0.00 8.093e-01 1.906e-01 2.306e-05 6.329e-06 5.771e-05 -1.000 8.075e-05 2.769 2.973 2.989 2.818 2.712 2.606 2.482 2.401 2.391
0.000152 -2.00981 9.67117 1.0117057562 2.4753334522    1.011  0.811  3.9061  4.208    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -6.24e-13      0.00 8.091e-01 1.908e-01 2.309e-05 6.335e-06 5.777e-05 -1.000 8.425e-05 2.743 2.947 2.960 2.791 2.686 2.582 2.459 2.378 2.368
0.000152 -2.00981 9.67117 1.0164425373 2.4762935638    1.015  0.843  3.9063  4.179    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -6.87e-13      0.00 8.084e-01 1.915e-01 2.315e-05 6.352e-06 5.792e-05 -1.000 9.383e-05 2.663 2.867 2.876 2.709 2.606 2.502 2.380 2.300 2.290
0.000152 -2.00981 9.67117 1.0202744007 2.4770627022    1.019  0.871  3.9050  4.147    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.54e-13      0.00 8.079e-01 1.920e-01 2.320e-05 6.366e-06 5.804e-05 -1.000 1.015e-04 2.592 2.797 2.804 2.636 2.532 2.427 2.301 2.221 2.210
0.000152 -2.00981 9.67117 1.0209873915 2.4772052765    1.020  0.877  3.9045  4.139    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.73e-13      0.00 8.078e-01 1.921e-01 2.321e-05 6.368e-06 5.806e-05 -1.000 1.030e-04 2.577 2.783 2.790 2.621 2.516 2.410 2.284 2.202 2.192
0.000152 -2.00981 9.67117 1.0236576796 2.4777364731    1.022  0.899  3.9025  4.111    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.32e-13      0.00 8.074e-01 1.925e-01 2.325e-05 6.378e-06 5.814e-05 -1.000 1.083e-04 2.524 2.730 2.737 2.566 2.457 2.349 2.219 2.134 2.124
0.000152 -2.00981 9.67117 1.0287182331 2.4787347317    1.027  0.942  3.8969  4.048    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -9.75e-13      0.00 8.067e-01 1.932e-01 2.331e-05 6.395e-06 5.830e-05 -1.000 1.184e-04 2.416 2.625 2.635 2.454 2.337 2.220 2.079 1.986 1.975
0.000152 -2.00981 9.67117 1.0323420763 2.4794425964    1.031  0.978  3.8881  3.978    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-12      0.00 8.062e-01 1.937e-01 2.336e-05 6.408e-06 5.842e-05 -1.000 1.257e-04 2.326 2.540 2.561 2.363 2.231 2.098 1.939 1.831 1.819
0.000152 -2.00981 9.67117 1.0350524187 2.4799683094    1.033  1.009  3.8757  3.897    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-12      0.00 8.058e-01 1.940e-01 2.339e-05 6.418e-06 5.850e-05 -1.000 1.310e-04 2.247 2.467 2.510 2.289 2.134 1.979 1.793 1.662 1.649
0.000152 -2.00981 9.67117 1.0370721817 2.4803578854    1.035  1.037  3.8598  3.807    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-12      0.00 8.056e-01 1.943e-01 2.342e-05 6.425e-06 5.856e-05 -1.000 1.350e-04 2.178 2.411 2.483 2.229 2.046 1.861 1.640 1.478 1.463
0.000152 -2.00981 9.67117 1.0382579565 2.4805860519    1.036  1.054  3.8471  3.739    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-12      0.00 8.054e-01 1.945e-01 2.344e-05 6.429e-06 5.860e-05 -1.000 1.374e-04 2.134 2.381 2.476 2.196 1.989 1.781 1.531 1.343 1.327
0.000152 -2.00981 9.67117 1.0391088724 2.4807491302    1.037  1.068  3.8362  3.683    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-12      0.00 8.053e-01 1.946e-01 2.345e-05 6.432e-06 5.863e-05 -1.000 1.390e-04 2.100 2.362 2.476 2.172 1.945 1.718 1.443 1.232 1.214
0.000152 -2.00981 9.67117 1.0397295952 2.4808681011    1.038  1.078  3.8271  3.637    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-12      0.00 8.052e-01 1.947e-01 2.346e-05 6.434e-06 5.865e-05 -1.000 1.403e-04 2.075 2.352 2.481 2.156 1.912 1.669 1.372 1.142 1.122
0.000152 -2.00981 9.67117 1.0402079821 2.4809596539    1.038  1.086  3.8192  3.598    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-12      0.00 8.051e-01 1.947e-01 2.346e-05 6.436e-06 5.867e-05 -1.000 1.414e-04 2.056 2.348 2.489 2.145 1.887 1.630 1.314 1.067 1.046
0.000152 -2.00981 9.67117 1.0407065153 2.4810547829    1.039  1.094  3.8102  3.554    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -2.4e-12      0.00 8.045e-01 1.954e-01 2.353e-05 6.455e-06 5.883e-05 -1.000 1.474e-04 2.036 2.348 2.502 2.135 1.860 1.588 1.250 0.983 0.960
0.000152 -2.00981 9.67117 1.0411101580 2.4811317921    1.039  1.100  3.8022  3.516    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.54e-12      0.00 8.039e-01 1.959e-01 2.359e-05 6.471e-06 5.898e-05 -1.000 1.517e-04 2.021 2.353 2.518 2.130 1.839 1.553 1.196 0.913 0.886
0.000152 -2.00981 9.67117 1.0414755344 2.4812016487    1.039  1.105  3.7948  3.481    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-12      0.00 8.032e-01 1.966e-01 2.367e-05 6.492e-06 5.917e-05 -1.000 1.529e-04 2.007 2.362 2.535 2.125 1.821 1.522 1.147 0.848 0.818
