# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Sat Dec 11 23:31:47 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 10.11059 0.7972092628 2.4177446365    0.797 -0.352  3.7155  4.506    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.49e-15      0.00 7.590e-01 2.281e-01 2.288e-03 6.259e-04 5.694e-03 -1.000 1.295e-02 5.651 7.386 6.728 5.862 5.324 4.917 4.353 3.899 3.834
0.0152 0.01508 10.11059 0.8000000119 2.4187245369    0.800 -0.342  3.7168  4.502    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-14      0.00 7.593e-01 2.278e-01 2.285e-03 6.253e-04 5.688e-03 -1.000 1.293e-02 5.625 7.336 6.691 5.830 5.297 4.892 4.332 3.881 3.818
0.0152 0.01508 10.11059 0.8024491072 2.4195780754    0.802 -0.333  3.7179  4.499    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.66e-14      0.00 7.596e-01 2.275e-01 2.283e-03 6.246e-04 5.682e-03 -1.000 1.292e-02 5.603 7.292 6.659 5.803 5.273 4.870 4.313 3.865 3.802
0.0152 0.01508 10.11059 0.8156468272 2.4240760803    0.815 -0.283  3.7236  4.479    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.17e-14      0.00 7.612e-01 2.259e-01 2.270e-03 6.210e-04 5.649e-03 -1.000 1.288e-02 5.478 7.065 6.489 5.655 5.142 4.748 4.210 3.777 3.716
0.0152 0.01508 10.11059 0.8280346394 2.4281485081    0.827 -0.236  3.7288  4.458    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.35e-17      0.00 7.628e-01 2.245e-01 2.257e-03 6.177e-04 5.620e-03 -1.000 1.278e-02 5.359 6.856 6.331 5.516 5.018 4.632 4.110 3.691 3.632
0.0152 0.01508 10.11059 0.8394840360 2.4317896366    0.839 -0.191  3.7333  4.438    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-17      0.00 7.642e-01 2.231e-01 2.246e-03 6.147e-04 5.593e-03 -1.000 1.270e-02 5.247 6.666 6.184 5.388 4.903 4.525 4.016 3.610 3.553
0.0152 0.01508 10.11059 0.8500000238 2.4350347519    0.849 -0.148  3.7374  4.417    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.97e-14      0.00 7.654e-01 2.219e-01 2.236e-03 6.121e-04 5.569e-03 -1.000 1.267e-02 5.141 6.492 6.047 5.267 4.794 4.423 3.927 3.531 3.475
0.0152 0.01508 10.11059 0.8524078727 2.4357647896    0.852 -0.139  3.7382  4.412    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.13e-14      0.00 7.657e-01 2.216e-01 2.233e-03 6.113e-04 5.562e-03 -1.000 1.266e-02 5.116 6.453 6.016 5.240 4.769 4.400 3.906 3.512 3.457
0.0152 0.01508 10.11059 0.8640828133 2.4392387867    0.863 -0.090  3.7422  4.384    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.04e-14      0.00 7.673e-01 2.201e-01 2.220e-03 6.077e-04 5.531e-03 -1.000 1.260e-02 4.994 6.262 5.864 5.105 4.646 4.283 3.801 3.416 3.363
0.0152 0.01508 10.11059 0.8756875396 2.4425861835    0.875 -0.040  3.7456  4.354    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -8.1e-14      0.00 7.689e-01 2.186e-01 2.208e-03 6.046e-04 5.502e-03 -1.000 1.251e-02 4.870 6.077 5.716 4.971 4.522 4.165 3.693 3.316 3.265
0.0152 0.01508 10.11059 0.8870469332 2.4457657337    0.886  0.009  3.7484  4.322    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.56e-16      0.00 7.700e-01 2.175e-01 2.200e-03 6.022e-04 5.481e-03 -1.000 1.245e-02 4.749 5.906 5.575 4.841 4.401 4.048 3.583 3.213 3.163
0.0152 0.01508 10.11059 0.8967389464 2.4484052658    0.895  0.052  3.7504  4.291    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.93e-15      0.00 7.700e-01 2.176e-01 2.201e-03 6.025e-04 5.484e-03 -1.000 1.245e-02 4.640 5.763 5.452 4.727 4.293 3.942 3.483 3.118 3.069
0.0152 0.01508 10.11059 0.8998328447 2.4492342472    0.898  0.066  3.7509  4.281    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -9.8e-14      0.00 7.698e-01 2.177e-01 2.202e-03 6.030e-04 5.489e-03 -1.000 1.246e-02 4.604 5.718 5.413 4.690 4.258 3.908 3.451 3.086 3.038
0.0152 0.01508 10.11059 0.9000000358 2.4492788315    0.899  0.067  3.7510  4.280    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 7.698e-01 2.177e-01 2.203e-03 6.030e-04 5.489e-03 -1.000 1.246e-02 4.602 5.716 5.410 4.688 4.256 3.906 3.449 3.085 3.036
0.0152 0.01508 10.11059 0.9070903063 2.4511530399    0.906  0.102  3.7517  4.252    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-13      0.00 7.688e-01 2.186e-01 2.212e-03 6.057e-04 5.513e-03 -1.000 1.254e-02 4.515 5.614 5.317 4.598 4.169 3.821 3.365 3.002 2.954
0.0152 0.01508 10.11059 0.9139978290 2.4529466629    0.913  0.137  3.7520  4.221    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-13      0.00 7.676e-01 2.197e-01 2.224e-03 6.089e-04 5.543e-03 -1.000 1.262e-02 4.427 5.521 5.227 4.510 4.081 3.734 3.279 2.917 2.868
0.0152 0.01508 10.11059 0.9219588041 2.4549758434    0.921  0.179  3.7512  4.180    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-13      0.00 7.652e-01 2.221e-01 2.249e-03 6.158e-04 5.606e-03 -1.000 1.276e-02 4.322 5.423 5.126 4.407 3.977 3.628 3.171 2.807 2.758
0.0152 0.01508 10.11059 0.9262943864 2.4560639858    0.925  0.203  3.7503  4.155    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-13      0.00 7.634e-01 2.237e-01 2.266e-03 6.206e-04 5.650e-03 -1.000 1.285e-02 4.263 5.376 5.073 4.350 3.918 3.568 3.108 2.742 2.693
0.0152 0.01508 10.11059 0.9292588830 2.4568011761    0.928  0.219  3.7488  4.133    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.75e-14      0.00 7.609e-01 2.261e-01 2.290e-03 6.271e-04 5.710e-03 -1.000 1.298e-02 4.222 5.356 5.041 4.312 3.877 3.525 3.060 2.690 2.641
0.0152 0.01508 10.11059 0.9360869527 2.4584791660    0.935  0.256  3.7435  4.078    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.34e-15      0.00 7.531e-01 2.335e-01 2.360e-03 6.463e-04 5.884e-03 -1.000 1.337e-02 4.129 5.338 4.980 4.233 3.785 3.425 2.945 2.563 2.511
0.0152 0.01508 10.11059 0.9417518973 2.4598500729    0.940  0.283  3.7340  4.016    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-14      0.00 7.440e-01 2.422e-01 2.437e-03 6.671e-04 6.070e-03 -1.000 1.383e-02 4.062 5.408 4.976 4.193 3.724 3.349 2.840 2.433 2.379
0.0152 0.01508 10.11059 0.9449248910 2.4606094360    0.943  0.294  3.7237  3.966    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.76e-15      0.00 7.373e-01 2.486e-01 2.490e-03 6.811e-04 6.195e-03 -1.000 1.409e-02 4.035 5.540 5.025 4.203 3.707 3.315 2.774 2.340 2.281
0.0152 0.01508 10.11059 0.9470157027 2.4611067772    0.945  0.303  3.7141  3.919    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-14      0.00 7.324e-01 2.533e-01 2.527e-03 6.911e-04 6.284e-03 -1.000 1.431e-02 4.012 5.675 5.076 4.217 3.697 3.288 2.715 2.253 2.191
0.0152 0.01508 10.11059 0.9488954544 2.4615519047    0.947  0.324  3.7048  3.861    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 7.278e-01 2.577e-01 2.560e-03 6.998e-04 6.362e-03 -1.000 1.449e-02 3.959 5.783 5.100 4.205 3.659 3.233 2.629 2.141 2.074
0.0152 0.01508 10.11059 0.9500000477 2.4618122578    0.948  0.347  3.6998  3.819    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-13      0.00 7.249e-01 2.605e-01 2.578e-03 7.047e-04 6.405e-03 -1.000 1.459e-02 3.902 5.811 5.085 4.171 3.611 3.176 2.555 2.052 1.984
0.0152 0.01508 10.11059 0.9506604075 2.4619677067    0.949  0.363  3.6970  3.792    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.75e-13      0.00 7.232e-01 2.622e-01 2.589e-03 7.076e-04 6.431e-03 -1.000 1.464e-02 3.863 5.825 5.072 4.146 3.578 3.137 2.506 1.995 1.925
0.0152 0.01508 10.11059 0.9512230158 2.4621000290    0.950  0.379  3.6948  3.768    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -4e-13      0.00 7.217e-01 2.636e-01 2.598e-03 7.100e-04 6.451e-03 -1.000 1.469e-02 3.822 5.823 5.051 4.116 3.542 3.096 2.458 1.940 1.869
0.0152 0.01508 10.11059 0.9518142343 2.4622387886    0.950  0.403  3.6932  3.738    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.37e-13      0.00 7.201e-01 2.652e-01 2.605e-03 7.120e-04 6.469e-03 -1.000 1.469e-02 3.763 5.791 5.006 4.065 3.486 3.038 2.393 1.871 1.799
0.0152 0.01508 10.11059 0.9528033137 2.4624702930    0.951  0.446  3.6909  3.686    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.12e-13      0.00 7.172e-01 2.680e-01 2.616e-03 7.153e-04 6.498e-03 -1.000 1.476e-02 3.654 5.720 4.918 3.968 3.383 2.930 2.277 1.748 1.675
0.0152 0.01508 10.11059 0.9538366795 2.4627118111    0.952  0.499  3.6891  3.626    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.17e-13      0.00 7.138e-01 2.713e-01 2.622e-03 7.194e-04 6.524e-03 -1.000 1.483e-02 3.523 5.617 4.803 3.846 3.257 2.801 2.141 1.605 1.532
0.0152 0.01508 10.11059 0.9546728134 2.4629068375    0.953  0.546  3.6878  3.574    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.31e-13      0.00 7.109e-01 2.743e-01 2.614e-03 7.276e-04 6.542e-03 -1.000 1.485e-02 3.405 5.516 4.695 3.734 3.143 2.684 2.019 1.480 1.406
0.0152 0.01508 10.11059 0.9553737640 2.4630699158    0.954  0.589  3.6868  3.528    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -8.51e-13      0.00 7.081e-01 2.769e-01 2.592e-03 7.458e-04 6.556e-03 -1.000 1.490e-02 3.299 5.421 4.597 3.632 3.040 2.578 1.910 1.367 1.293
0.0152 0.01508 10.11059 0.9560432434 2.4632253647    0.954  0.633  3.6859  3.480    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -9.94e-13      0.00 7.056e-01 2.795e-01 2.553e-03 7.859e-04 6.566e-03 -1.000 1.494e-02 3.188 5.324 4.495 3.526 2.932 2.468 1.796 1.251 1.177
0.0152 0.01508 10.11059 0.9566712379 2.4633710384    0.955  0.677  3.6849  3.432    3  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-12      0.00 7.032e-01 2.818e-01 2.506e-03 8.421e-04 6.575e-03 -1.000 1.500e-02 3.076 5.230 4.393 3.419 2.823 2.357 1.681 1.134 1.058
0.0152 0.01508 10.11059 0.9572582245 2.4635069370    0.955  0.723  3.6839  3.383    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-12      0.00 7.013e-01 2.837e-01 2.463e-03 8.959e-04 6.582e-03 -1.000 1.500e-02 2.963 5.135 4.290 3.310 2.712 2.244 1.564 1.014 0.938
0.0152 0.01508 10.11059 0.9577614069 2.4636235237    0.956  0.765  3.6829  3.337    3  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-12      0.00 6.997e-01 2.853e-01 2.427e-03 9.425e-04 6.587e-03 -1.000 1.502e-02 2.858 5.050 4.196 3.211 2.610 2.140 1.457 0.903 0.827
0.0152 0.01508 10.11059 0.9582776427 2.4637427330    0.956  0.811  3.6818  3.287    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-12      0.00 6.982e-01 2.868e-01 2.396e-03 9.832e-04 6.591e-03 -1.000 1.500e-02 2.742 4.956 4.092 3.100 2.497 2.024 1.337 0.780 0.704
0.0152 0.01508 10.11059 0.9587190747 2.4638445377    0.957  0.854  3.6806  3.239    3  0.000  0.481     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-12      0.00 6.973e-01 2.877e-01 2.378e-03 1.007e-03 6.594e-03 -1.000 1.502e-02 2.634 4.871 3.996 2.998 2.392 1.916 1.224 0.665 0.588
0.0152 0.01508 10.11059 0.9591277242 2.4639387131    0.957  0.897  3.6793  3.191    3  0.000  0.477     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-12      0.00 6.964e-01 2.886e-01 2.361e-03 1.029e-03 6.597e-03 -1.000 1.504e-02 2.527 4.790 3.902 2.897 2.287 1.810 1.113 0.549 0.472
0.0152 0.01508 10.11059 0.9594874978 2.4640216827    0.957  0.939  3.6780  3.145    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-12      0.00 6.958e-01 2.892e-01 2.351e-03 1.042e-03 6.598e-03 -1.000 1.504e-02 2.424 4.715 3.814 2.802 2.188 1.708 1.006 0.438 0.360
0.0152 0.01508 10.11059 0.9598237276 2.4640989304    0.958  0.980  3.6767  3.098    3  0.000  0.473     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-12      0.00 6.954e-01 2.896e-01 2.343e-03 1.052e-03 6.599e-03 -1.000 1.501e-02 2.320 4.641 3.725 2.706 2.089 1.605 0.898 0.326 0.247
0.0152 0.01508 10.11059 0.9601387978 2.4641714096    0.958  1.022  3.6752  3.050    3  0.000  0.472     0.00     0.00     0.00     0.00     0.00 -1    -4e-12      0.00 6.951e-01 2.899e-01 2.338e-03 1.059e-03 6.600e-03 -1.000 1.503e-02 2.215 4.568 3.636 2.610 1.988 1.501 0.788 0.211 0.131
0.0152 0.01508 10.11059 0.9604317546 2.4642386436    0.958  1.065  3.6736  3.001    3  0.000  0.472     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-12      0.00 6.949e-01 2.901e-01 2.335e-03 1.063e-03 6.601e-03 -1.000 1.502e-02 2.108 4.496 3.547 2.512 1.886 1.395 0.676 0.094 0.014
0.0152 0.01508 10.11059 0.9606879950 2.4642975330    0.958  1.105  3.6720  2.955    3  0.000  0.472     0.00     0.00     0.00     0.00     0.00 -1 -5.39e-12      0.00 6.948e-01 2.901e-01 2.335e-03 1.064e-03 6.601e-03 -1.000 1.503e-02 2.008 4.427 3.463 2.421 1.790 1.296 0.571 -0.016 -0.097
0.0152 0.01508 10.11059 0.9609259367 2.4643521309    0.959  1.145  3.6704  2.908    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -6.24e-12      0.00 6.948e-01 2.901e-01 2.334e-03 1.064e-03 6.602e-03 -1.000 1.504e-02 1.907 4.360 3.380 2.330 1.695 1.197 0.466 -0.126 -0.208
0.0152 0.01508 10.11059 0.9612103701 2.4644174576    0.959  1.198  3.6682  2.847    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -7.55e-12      0.00 6.948e-01 2.902e-01 2.334e-03 1.065e-03 6.602e-03 -1.000 1.504e-02 1.776 4.277 3.273 2.212 1.571 1.068 0.328 -0.270 -0.354
